id,year,epi_week,from_date,to_date,state,city,disease,num_deaths
10603,1897,189729,1897-07-19,1897-07-25,NJ,JERSEY CITY,DIPHTHERIA,2
10604,1897,189729,1897-07-19,1897-07-25,NJ,JERSEY CITY,WHOOPING COUGH,2
10605,1897,189730,1897-07-25,1897-07-31,MA,LOWELL,TUBERCULOSIS,6
10606,1897,189730,1897-07-25,1897-07-31,VA,LYNCHBURG,TUBERCULOSIS,3
10607,1897,189729,1897-07-18,1897-07-24,NH,MANCHESTER,TUBERCULOSIS,2
10608,1897,189729,1897-07-18,1897-07-24,NH,MANCHESTER,TYPHOID FEVER,1
10609,1897,189730,1897-07-25,1897-07-31,TN,MEMPHIS,TUBERCULOSIS,7
10610,1897,189730,1897-07-25,1897-07-31,TN,MEMPHIS,TYPHOID FEVER,1
10611,1897,189730,1897-07-25,1897-07-31,WI,MILWAUKEE,TUBERCULOSIS,6
10612,1897,189730,1897-07-25,1897-07-31,WI,MILWAUKEE,TYPHOID FEVER,1
10613,1897,189730,1897-07-25,1897-07-31,WI,MILWAUKEE,DIPHTHERIA,2
10614,1897,189730,1897-07-25,1897-07-31,AL,MOBILE,TUBERCULOSIS,2
10615,1897,189730,1897-07-25,1897-07-31,AL,MOBILE,TYPHOID FEVER,1
10616,1897,189730,1897-07-25,1897-07-31,TN,NASHVILLE,TUBERCULOSIS,6
10617,1897,189730,1897-07-25,1897-07-31,TN,NASHVILLE,TYPHOID FEVER,3
10618,1897,189730,1897-07-25,1897-07-31,MA,NEW BEDFORD,TUBERCULOSIS,4
10619,1897,189730,1897-07-25,1897-07-31,MA,NEW BEDFORD,DIPHTHERIA,1
10620,1897,189729,1897-07-18,1897-07-24,MA,NEWBURYPORT,TYPHOID FEVER,1
10621,1897,189730,1897-07-25,1897-07-31,NY,NEW YORK,TUBERCULOSIS,83
10622,1897,189730,1897-07-25,1897-07-31,NY,NEW YORK,TYPHOID FEVER,8
10623,1897,189730,1897-07-25,1897-07-31,NY,NEW YORK,SCARLET FEVER,8
10624,1897,189730,1897-07-25,1897-07-31,NY,NEW YORK,DIPHTHERIA,21
10625,1897,189730,1897-07-25,1897-07-31,NY,NEW YORK,WHOOPING COUGH,5
10626,1897,189730,1897-07-25,1897-07-31,PA,NORRISTOWN,TUBERCULOSIS,1
10627,1897,189730,1897-07-25,1897-07-31,PA,NORRISTOWN,TYPHOID FEVER,1
10628,1897,189730,1897-07-25,1897-07-31,MA,NORTH ADAMS,TUBERCULOSIS,1
10629,1897,189730,1897-07-25,1897-07-31,NY,ONEONTA,DIPHTHERIA,1
10630,1897,189730,1897-07-25,1897-07-31,PA,PHILADELPHIA,TUBERCULOSIS,36
10631,1897,189730,1897-07-25,1897-07-31,PA,PHILADELPHIA,TYPHOID FEVER,8
10632,1897,189730,1897-07-25,1897-07-31,PA,PHILADELPHIA,SCARLET FEVER,3
10633,1897,189730,1897-07-25,1897-07-31,PA,PHILADELPHIA,DIPHTHERIA,16
10634,1897,189730,1897-07-25,1897-07-31,PA,PHILADELPHIA,WHOOPING COUGH,5
10635,1897,189730,1897-07-25,1897-07-31,ME,PORTLAND,TUBERCULOSIS,6
10636,1897,189730,1897-07-25,1897-07-31,RI,PROVIDENCE,TUBERCULOSIS,5
10637,1897,189730,1897-07-25,1897-07-31,RI,PROVIDENCE,WHOOPING COUGH,2
10638,1897,189729,1897-07-18,1897-07-24,CO,PUEBLO,TYPHOID FEVER,1
10639,1897,189730,1897-07-27,1897-08-02,PA,READING,TUBERCULOSIS,2
10640,1897,189729,1897-07-18,1897-07-24,MO,ST LOUIS,TUBERCULOSIS,14
10641,1897,189729,1897-07-18,1897-07-24,MO,ST LOUIS,TYPHOID FEVER,4
10642,1897,189729,1897-07-18,1897-07-24,MO,ST LOUIS,DIPHTHERIA,1
10643,1897,189729,1897-07-18,1897-07-24,MO,ST LOUIS,WHOOPING COUGH,1
10644,1897,189729,1897-07-18,1897-07-24,CA,SANTA BARBARA,TUBERCULOSIS,1
10645,1897,189730,1897-07-25,1897-07-31,PA,SCRANTON,TUBERCULOSIS,2
10646,1897,189730,1897-07-25,1897-07-31,PA,SCRANTON,DIPHTHERIA,2
10647,1897,189730,1897-07-25,1897-07-31,PA,SCRANTON,WHOOPING COUGH,1
10648,1897,189729,1897-07-18,1897-07-24,NY,UTICA,TUBERCULOSIS,2
10649,1897,189729,1897-07-18,1897-07-24,DC,WASHINGTON,TUBERCULOSIS,14
10650,1897,189729,1897-07-18,1897-07-24,DC,WASHINGTON,TYPHOID FEVER,3
10651,1897,189729,1897-07-18,1897-07-24,DC,WASHINGTON,WHOOPING COUGH,8
10652,1897,189728,1897-07-11,1897-07-17,MA,WEST NEWTON,TUBERCULOSIS,1
10653,1897,189730,1897-07-25,1897-07-31,MA,WOBURN,TUBERCULOSIS,2
10654,1897,189729,1897-07-17,1897-07-23,MA,WORCESTER,TYPHOID FEVER,1
10655,1897,189729,1897-07-17,1897-07-23,MA,WORCESTER,DIPHTHERIA,2
10656,1897,189730,1897-07-24,1897-07-30,NY,YONKERS,DIPHTHERIA,3
10657,1897,189731,1897-08-01,1897-08-07,MA,AMESBURY,TUBERCULOSIS,1
10658,1897,189731,1897-08-01,1897-08-07,MD,BALTIMORE,TUBERCULOSIS,23
10659,1897,189731,1897-08-01,1897-08-07,MD,BALTIMORE,TYPHOID FEVER,5
10660,1897,189731,1897-08-01,1897-08-07,MD,BALTIMORE,SCARLET FEVER,1
10661,1897,189731,1897-08-01,1897-08-07,MD,BALTIMORE,DIPHTHERIA,5
10662,1897,189731,1897-08-01,1897-08-07,MA,BOSTON,TUBERCULOSIS,20
10663,1897,189731,1897-08-01,1897-08-07,MA,BOSTON,TYPHOID FEVER,2
10664,1897,189731,1897-08-01,1897-08-07,MA,BOSTON,DIPHTHERIA,2
10665,1897,189731,1897-08-01,1897-08-07,MA,BOSTON,WHOOPING COUGH,2
10666,1897,189731,1897-08-01,1897-08-07,NY,BROOKLYN,TUBERCULOSIS,47
10667,1897,189731,1897-08-01,1897-08-07,NY,BROOKLYN,TYPHOID FEVER,4
10668,1897,189731,1897-08-01,1897-08-07,NY,BROOKLYN,SCARLET FEVER,2
10669,1897,189731,1897-08-01,1897-08-07,NY,BROOKLYN,DIPHTHERIA,12
10670,1897,189731,1897-08-01,1897-08-07,NY,BROOKLYN,WHOOPING COUGH,4
10671,1897,189731,1897-08-01,1897-08-07,MA,CAMBRIDGE,TUBERCULOSIS,3
10672,1897,189731,1897-08-01,1897-08-07,MA,CAMBRIDGE,WHOOPING COUGH,1
10673,1897,189730,1897-07-25,1897-07-31,IL,CHICAGO,TUBERCULOSIS,34
10674,1897,189730,1897-07-25,1897-07-31,IL,CHICAGO,TYPHOID FEVER,10
10675,1897,189730,1897-07-25,1897-07-31,IL,CHICAGO,SCARLET FEVER,1
10676,1897,189730,1897-07-25,1897-07-31,IL,CHICAGO,DIPHTHERIA,11
10677,1897,189730,1897-07-25,1897-07-31,IL,CHICAGO,WHOOPING COUGH,3
10678,1897,189731,1897-07-31,1897-08-06,OH,CINCINNATI,TUBERCULOSIS,9
10679,1897,189731,1897-07-31,1897-08-06,OH,CINCINNATI,TYPHOID FEVER,4
10680,1897,189731,1897-07-31,1897-08-06,OH,CINCINNATI,DIPHTHERIA,2
10681,1897,189731,1897-08-01,1897-08-07,OH,CLEVELAND,TUBERCULOSIS,2
10682,1897,189731,1897-08-01,1897-08-07,OH,CLEVELAND,TYPHOID FEVER,1
10683,1897,189731,1897-08-01,1897-08-07,OH,CLEVELAND,WHOOPING COUGH,1
10684,1897,189731,1897-08-01,1897-08-07,OH,COLUMBUS,DIPHTHERIA,1
10685,1897,189731,1897-08-01,1897-08-07,OH,DAYTON,TUBERCULOSIS,4
10686,1897,189731,1897-08-01,1897-08-07,OH,DAYTON,TYPHOID FEVER,1
10687,1897,189731,1897-08-01,1897-08-07,OH,DAYTON,WHOOPING COUGH,1
10688,1897,189731,1897-08-01,1897-08-07,MA,FALL RIVER,TUBERCULOSIS,3
10689,1897,189731,1897-08-01,1897-08-07,MA,FALL RIVER,TYPHOID FEVER,2
10690,1897,189730,1897-07-25,1897-07-31,MA,FITCHBURG,TUBERCULOSIS,2
10691,1897,189731,1897-08-01,1897-08-07,MI,FLINT,TUBERCULOSIS,1
10692,1897,189731,1897-08-01,1897-08-07,MI,GRAND RAPIDS,TUBERCULOSIS,1
10693,1897,189731,1897-08-01,1897-08-07,MA,HAVERHILL,TUBERCULOSIS,2
10694,1897,189731,1897-08-01,1897-08-07,NJ,HOBOKEN,TUBERCULOSIS,1
10695,1897,189731,1897-08-01,1897-08-07,FL,JACKSONVILLE,TUBERCULOSIS,1
10696,1897,189730,1897-07-26,1897-08-01,NJ,JERSEY CITY,TUBERCULOSIS,8
10697,1897,189730,1897-07-26,1897-08-01,NJ,JERSEY CITY,SCARLET FEVER,2
10698,1897,189730,1897-07-26,1897-08-01,NJ,JERSEY CITY,DIPHTHERIA,2
10699,1897,189731,1897-08-01,1897-08-07,MA,LOWELL,TYPHOID FEVER,1
10700,1897,189730,1897-07-25,1897-07-31,NH,MANCHESTER,TUBERCULOSIS,3
10701,1897,189730,1897-07-25,1897-07-31,NH,MANCHESTER,WHOOPING COUGH,2
10702,1897,189731,1897-08-01,1897-08-07,NH,MANCHESTER,WHOOPING COUGH,2
10703,1897,189731,1897-07-30,1897-08-05,TN,MEMPHIS,TUBERCULOSIS,2
10704,1897,189730,1897-07-25,1897-07-31,IN,MICHIGAN CITY,TUBERCULOSIS,1
10705,1897,189731,1897-08-02,1897-08-08,IN,MICHIGAN CITY,WHOOPING COUGH,1
10706,1897,189727,1897-07-04,1897-07-10,OH,MIDDLETOWN,TUBERCULOSIS,1
10707,1897,189728,1897-07-11,1897-07-17,OH,MIDDLETOWN,WHOOPING COUGH,1
10708,1897,189731,1897-08-01,1897-08-07,WI,MILWAUKEE,TUBERCULOSIS,2
10709,1897,189730,1897-07-25,1897-07-31,MN,MINNEAPOLIS,TUBERCULOSIS,2
10710,1897,189730,1897-07-25,1897-07-31,MN,MINNEAPOLIS,TYPHOID FEVER,2
10711,1897,189731,1897-08-01,1897-08-07,AL,MOBILE,TUBERCULOSIS,1
10712,1897,189731,1897-08-01,1897-08-07,AL,MOBILE,TYPHOID FEVER,1
10713,1897,189731,1897-08-01,1897-08-07,TN,NASHVILLE,TUBERCULOSIS,3
10714,1897,189731,1897-08-01,1897-08-07,TN,NASHVILLE,TYPHOID FEVER,5
10715,1897,189731,1897-08-01,1897-08-07,MA,NEW BEDFORD,DIPHTHERIA,1
10716,1897,189730,1897-07-25,1897-07-31,LA,NEW ORLEANS,TUBERCULOSIS,15
10717,1897,189730,1897-07-25,1897-07-31,LA,NEW ORLEANS,TYPHOID FEVER,5
10718,1897,189731,1897-08-01,1897-08-07,NY,NEW YORK,TUBERCULOSIS,98
10719,1897,189731,1897-08-01,1897-08-07,NY,NEW YORK,TYPHOID FEVER,11
10720,1897,189731,1897-08-01,1897-08-07,NY,NEW YORK,SCARLET FEVER,5
10721,1897,189731,1897-08-01,1897-08-07,NY,NEW YORK,DIPHTHERIA,22
10722,1897,189731,1897-08-01,1897-08-07,NY,NEW YORK,WHOOPING COUGH,6
10723,1897,189730,1897-07-26,1897-08-01,VA,PETERSBURG,TUBERCULOSIS,1
10724,1897,189731,1897-08-01,1897-08-07,PA,PHILADELPHIA,TUBERCULOSIS,36
10725,1897,189731,1897-08-01,1897-08-07,PA,PHILADELPHIA,TYPHOID FEVER,7
10726,1897,189731,1897-08-01,1897-08-07,PA,PHILADELPHIA,SCARLET FEVER,2
10727,1897,189731,1897-08-01,1897-08-07,PA,PHILADELPHIA,DIPHTHERIA,20
10728,1897,189731,1897-08-01,1897-08-07,PA,PHILADELPHIA,WHOOPING COUGH,4
10729,1897,189731,1897-08-01,1897-08-07,ME,PORTLAND,TUBERCULOSIS,1
10730,1897,189731,1897-08-01,1897-08-07,ME,PORTLAND,DIPHTHERIA,1
10731,1897,189731,1897-08-01,1897-08-07,PA,POTTSTOWN,TUBERCULOSIS,1
10732,1897,189730,1897-07-25,1897-07-31,CO,PUEBLO,SCARLET FEVER,1
10733,1897,189731,1897-08-01,1897-08-07,RI,PROVIDENCE,TUBERCULOSIS,9
10734,1897,189730,1897-07-25,1897-07-31,MO,ST LOUIS,TUBERCULOSIS,10
10735,1897,189730,1897-07-25,1897-07-31,MO,ST LOUIS,TYPHOID FEVER,2
10736,1897,189730,1897-07-25,1897-07-31,MO,ST LOUIS,DIPHTHERIA,1
10737,1897,189730,1897-07-25,1897-07-31,UT,SALT LAKE CITY,TUBERCULOSIS,1
10738,1897,189730,1897-07-25,1897-07-31,UT,SALT LAKE CITY,TYPHOID FEVER,1
10739,1897,189731,1897-08-01,1897-08-07,MA,TAUNTON,TUBERCULOSIS,2
10740,1897,189730,1897-07-25,1897-07-31,NY,UTICA,TUBERCULOSIS,4
10741,1897,189730,1897-07-25,1897-07-31,DC,WASHINGTON,TUBERCULOSIS,19
10742,1897,189730,1897-07-25,1897-07-31,DC,WASHINGTON,TYPHOID FEVER,1
10743,1897,189730,1897-07-25,1897-07-31,DC,WASHINGTON,DIPHTHERIA,3
10744,1897,189730,1897-07-25,1897-07-31,DC,WASHINGTON,WHOOPING COUGH,8
10745,1897,189731,1897-08-01,1897-08-07,MA,WEST NEWTON,TUBERCULOSIS,1
10746,1897,189731,1897-08-01,1897-08-07,MA,WEST NEWTON,DIPHTHERIA,1
10747,1897,189728,1897-07-11,1897-07-17,DE,WILMINGTON,TYPHOID FEVER,1
10748,1897,189729,1897-07-18,1897-07-24,DE,WILMINGTON,TUBERCULOSIS,1
10749,1897,189730,1897-07-25,1897-07-31,DE,WILMINGTON,TUBERCULOSIS,1
10750,1897,189730,1897-07-25,1897-07-31,DE,WILMINGTON,DIPHTHERIA,1
10751,1897,189730,1897-07-24,1897-07-30,MA,WORCESTER,TUBERCULOSIS,5
10752,1897,189731,1897-08-01,1897-08-07,OH,YOUNGSTOWN,TUBERCULOSIS,1
10753,1897,189732,1897-08-08,1897-08-14,MD,BALTIMORE,TUBERCULOSIS,15
10754,1897,189732,1897-08-08,1897-08-14,MD,BALTIMORE,TYPHOID FEVER,11
10755,1897,189732,1897-08-08,1897-08-14,MD,BALTIMORE,SCARLET FEVER,1
10756,1897,189732,1897-08-08,1897-08-14,MD,BALTIMORE,DIPHTHERIA,3
10757,1897,189732,1897-08-08,1897-08-14,MD,BALTIMORE,WHOOPING COUGH,1
10758,1897,189731,1897-08-01,1897-08-07,VT,BENNINGTON,TYPHOID FEVER,1
10759,1897,189732,1897-08-08,1897-08-14,NY,BINGHAMTON,TUBERCULOSIS,2
10760,1897,189732,1897-08-08,1897-08-14,NY,BINGHAMTON,DIPHTHERIA,1
10761,1897,189732,1897-08-08,1897-08-14,MA,BOSTON,TUBERCULOSIS,14
10762,1897,189732,1897-08-08,1897-08-14,MA,BOSTON,TYPHOID FEVER,6
10763,1897,189732,1897-08-08,1897-08-14,MA,BOSTON,SCARLET FEVER,2
10764,1897,189732,1897-08-08,1897-08-14,MA,BOSTON,DIPHTHERIA,6
10765,1897,189732,1897-08-08,1897-08-14,MA,BOSTON,WHOOPING COUGH,1
10766,1897,189730,1897-07-25,1897-07-31,MA,BROCKTON,TUBERCULOSIS,1
10767,1897,189730,1897-07-25,1897-07-31,MA,BROCKTON,DIPHTHERIA,1
10768,1897,189732,1897-08-08,1897-08-14,NY,BROOKLYN,TUBERCULOSIS,42
10769,1897,189732,1897-08-08,1897-08-14,NY,BROOKLYN,TYPHOID FEVER,5
10770,1897,189732,1897-08-08,1897-08-14,NY,BROOKLYN,DIPHTHERIA,15
10771,1897,189732,1897-08-08,1897-08-14,NY,BROOKLYN,WHOOPING COUGH,4
10772,1897,189732,1897-08-08,1897-08-14,MA,CAMBRIDGE,TUBERCULOSIS,4
10773,1897,189732,1897-08-08,1897-08-14,MA,CAMBRIDGE,DIPHTHERIA,1
10774,1897,189732,1897-08-08,1897-08-14,MA,CAMBRIDGE,WHOOPING COUGH,1
10775,1897,189730,1897-07-25,1897-07-31,SC,CHARLESTON,TUBERCULOSIS,8
10776,1897,189730,1897-07-25,1897-07-31,SC,CHARLESTON,TYPHOID FEVER,2
10777,1897,189731,1897-08-01,1897-08-07,SC,CHARLESTON,TUBERCULOSIS,1
10778,1897,189731,1897-08-01,1897-08-07,SC,CHARLESTON,TYPHOID FEVER,1
10779,1897,189731,1897-08-01,1897-08-07,SC,CHARLESTON,SCARLET FEVER,1
10780,1897,189731,1897-08-01,1897-08-07,SC,CHARLESTON,WHOOPING COUGH,1
10781,1897,189731,1897-08-01,1897-08-07,IL,CHICAGO,TUBERCULOSIS,42
10782,1897,189731,1897-08-01,1897-08-07,IL,CHICAGO,TYPHOID FEVER,7
10783,1897,189731,1897-08-01,1897-08-07,IL,CHICAGO,SCARLET FEVER,1
10784,1897,189731,1897-08-01,1897-08-07,IL,CHICAGO,DIPHTHERIA,16
10785,1897,189731,1897-08-01,1897-08-07,IL,CHICAGO,WHOOPING COUGH,2
10786,1897,189732,1897-08-07,1897-08-13,OH,CINCINNATI,TUBERCULOSIS,10
10787,1897,189732,1897-08-07,1897-08-13,OH,CINCINNATI,TYPHOID FEVER,1
10788,1897,189732,1897-08-07,1897-08-13,OH,CINCINNATI,DIPHTHERIA,1
10789,1897,189732,1897-08-07,1897-08-13,OH,CINCINNATI,WHOOPING COUGH,1
10790,1897,189732,1897-08-08,1897-08-14,IN,COLUMBUS,TUBERCULOSIS,1
10791,1897,189732,1897-08-08,1897-08-14,IN,COLUMBUS,TYPHOID FEVER,1
10792,1897,189732,1897-08-08,1897-08-14,OH,COLUMBUS,TUBERCULOSIS,3
10793,1897,189732,1897-08-08,1897-08-14,OH,COLUMBUS,TYPHOID FEVER,1
10794,1897,189732,1897-08-07,1897-08-13,OH,DAYTON,TUBERCULOSIS,1
10795,1897,189729,1897-07-18,1897-07-24,CO,DENVER,TUBERCULOSIS,8
10796,1897,189729,1897-07-18,1897-07-24,CO,DENVER,TYPHOID FEVER,3
10797,1897,189730,1897-07-25,1897-07-31,CO,DENVER,TUBERCULOSIS,8
10798,1897,189730,1897-07-25,1897-07-31,CO,DENVER,TYPHOID FEVER,3
10799,1897,189731,1897-08-01,1897-08-07,CO,DENVER,TUBERCULOSIS,4
10800,1897,189731,1897-08-01,1897-08-07,CO,DENVER,TYPHOID FEVER,5
10801,1897,189731,1897-08-01,1897-08-07,CO,DENVER,DIPHTHERIA,2
10802,1897,189731,1897-07-31,1897-08-06,MA,EVERETT,TYPHOID FEVER,1
10803,1897,189731,1897-07-31,1897-08-06,MA,EVERETT,WHOOPING COUGH,1
10804,1897,189732,1897-08-08,1897-08-14,MA,FALL RIVER,TUBERCULOSIS,4
10805,1897,189732,1897-08-08,1897-08-14,MA,FALL RIVER,TYPHOID FEVER,1
10806,1897,189731,1897-08-01,1897-08-07,MA,FITCHBURG,TUBERCULOSIS,1
10807,1897,189732,1897-08-08,1897-08-14,MI,FLINT,TUBERCULOSIS,1
10808,1897,189726,1897-06-26,1897-07-02,TX,GALVESTON,TUBERCULOSIS,1
10809,1897,189726,1897-06-26,1897-07-02,TX,GALVESTON,WHOOPING COUGH,1
10810,1897,189727,1897-07-03,1897-07-09,TX,GALVESTON,TUBERCULOSIS,1
10811,1897,189727,1897-07-03,1897-07-09,TX,GALVESTON,TYPHOID FEVER,1
10812,1897,189728,1897-07-10,1897-07-16,TX,GALVESTON,TUBERCULOSIS,1
10813,1897,189728,1897-07-10,1897-07-16,TX,GALVESTON,TYPHOID FEVER,1
10814,1897,189729,1897-07-17,1897-07-23,TX,GALVESTON,TUBERCULOSIS,1
10815,1897,189730,1897-07-24,1897-07-30,TX,GALVESTON,TYPHOID FEVER,1
10816,1897,189732,1897-08-08,1897-08-14,MA,HAVERHILL,TUBERCULOSIS,1
10817,1897,189732,1897-08-08,1897-08-14,NJ,HOBOKEN,TUBERCULOSIS,2
10818,1897,189732,1897-08-08,1897-08-14,OH,IRONTON,TUBERCULOSIS,1
10819,1897,189732,1897-08-08,1897-08-14,FL,JACKSONVILLE,TUBERCULOSIS,3
10820,1897,189732,1897-08-08,1897-08-14,PA,JOHNSTOWN,WHOOPING COUGH,1
10821,1897,189731,1897-08-01,1897-08-07,MA,LAWRENCE,TYPHOID FEVER,1
10822,1897,189732,1897-08-09,1897-08-15,PA,LEBANON,DIPHTHERIA,1
10823,1897,189732,1897-08-08,1897-08-14,MA,LOWELL,TUBERCULOSIS,1
10824,1897,189732,1897-08-08,1897-08-14,MA,LOWELL,TYPHOID FEVER,1
10825,1897,189732,1897-08-08,1897-08-14,VA,LYNCHBURG,TUBERCULOSIS,4
10826,1897,189731,1897-08-01,1897-08-07,PA,MCKEESPORT,TYPHOID FEVER,1
10827,1897,189732,1897-08-08,1897-08-14,NH,MANCHESTER,TUBERCULOSIS,4
10828,1897,189731,1897-08-01,1897-08-07,OH,MASSILLON,TYPHOID FEVER,1
10829,1897,189732,1897-08-08,1897-08-14,TN,MEMPHIS,TUBERCULOSIS,3
10830,1897,189732,1897-08-08,1897-08-14,WI,MILWAUKEE,TUBERCULOSIS,7
10831,1897,189732,1897-08-08,1897-08-14,WI,MILWAUKEE,TYPHOID FEVER,1
10832,1897,189732,1897-08-08,1897-08-14,WI,MILWAUKEE,DIPHTHERIA,2
10833,1897,189731,1897-08-01,1897-08-07,MN,MINNEAPOLIS,TUBERCULOSIS,1
10834,1897,189731,1897-08-01,1897-08-07,MN,MINNEAPOLIS,TYPHOID FEVER,3
10835,1897,189731,1897-08-01,1897-08-07,MN,MINNEAPOLIS,WHOOPING COUGH,1
10836,1897,189732,1897-08-08,1897-08-14,AL,MOBILE,TUBERCULOSIS,1
10837,1897,189732,1897-08-08,1897-08-14,TN,NASHVILLE,TUBERCULOSIS,5
10838,1897,189732,1897-08-08,1897-08-14,TN,NASHVILLE,TYPHOID FEVER,1
10839,1897,189732,1897-08-08,1897-08-14,TN,NASHVILLE,DIPHTHERIA,1
10840,1897,189732,1897-08-08,1897-08-14,MA,NEW BEDFORD,TUBERCULOSIS,1
10841,1897,189731,1897-08-01,1897-08-07,LA,NEW ORLEANS,TUBERCULOSIS,13
10842,1897,189731,1897-08-01,1897-08-07,LA,NEW ORLEANS,TYPHOID FEVER,4
10843,1897,189731,1897-08-01,1897-08-07,LA,NEW ORLEANS,DIPHTHERIA,1
10844,1897,189732,1897-08-08,1897-08-14,LA,NEW ORLEANS,TUBERCULOSIS,19
10845,1897,189732,1897-08-08,1897-08-14,LA,NEW ORLEANS,TYPHOID FEVER,5
10846,1897,189732,1897-08-08,1897-08-14,NY,NEW YORK,TUBERCULOSIS,90
10847,1897,189732,1897-08-08,1897-08-14,NY,NEW YORK,TYPHOID FEVER,9
10848,1897,189732,1897-08-08,1897-08-14,NY,NEW YORK,SCARLET FEVER,3
10849,1897,189732,1897-08-08,1897-08-14,NY,NEW YORK,DIPHTHERIA,27
10850,1897,189732,1897-08-08,1897-08-14,NY,NEW YORK,WHOOPING COUGH,5
10851,1897,189732,1897-08-08,1897-08-14,PA,NORRISTOWN,TUBERCULOSIS,1
10852,1897,189732,1897-08-08,1897-08-14,MA,NORTH ADAMS,TUBERCULOSIS,1
10853,1897,189732,1897-08-08,1897-08-14,MA,NORTH ADAMS,WHOOPING COUGH,1
10854,1897,189731,1897-08-01,1897-08-07,NE,OMAHA,DIPHTHERIA,1
10855,1897,189731,1897-08-01,1897-08-07,FL,PENSACOLA,TUBERCULOSIS,1
10856,1897,189732,1897-08-08,1897-08-14,FL,PENSACOLA,TUBERCULOSIS,2
10857,1897,189732,1897-08-08,1897-08-14,FL,PENSACOLA,TYPHOID FEVER,1
10858,1897,189731,1897-08-02,1897-08-08,VA,PETERSBURG,TYPHOID FEVER,1
10859,1897,189732,1897-08-09,1897-08-15,VA,PETERSBURG,TUBERCULOSIS,1
10860,1897,189732,1897-08-09,1897-08-15,VA,PETERSBURG,TYPHOID FEVER,1
10861,1897,189732,1897-08-08,1897-08-14,PA,PHILADELPHIA,TUBERCULOSIS,46
10862,1897,189732,1897-08-08,1897-08-14,PA,PHILADELPHIA,TYPHOID FEVER,9
10863,1897,189732,1897-08-08,1897-08-14,PA,PHILADELPHIA,SCARLET FEVER,4
10864,1897,189732,1897-08-08,1897-08-14,PA,PHILADELPHIA,DIPHTHERIA,21
10865,1897,189732,1897-08-08,1897-08-14,PA,PHILADELPHIA,WHOOPING COUGH,11
10866,1897,189732,1897-08-08,1897-08-14,RI,PROVIDENCE,TUBERCULOSIS,7
10867,1897,189732,1897-08-08,1897-08-14,RI,PROVIDENCE,DIPHTHERIA,1
10868,1897,189731,1897-08-01,1897-08-07,UT,SALT LAKE CITY,TUBERCULOSIS,1
10869,1897,189732,1897-08-08,1897-08-14,PA,SCRANTON,TUBERCULOSIS,1
10870,1897,189732,1897-08-08,1897-08-14,PA,SCRANTON,TYPHOID FEVER,1
10871,1897,189732,1897-08-08,1897-08-14,PA,SCRANTON,DIPHTHERIA,2
10872,1897,189732,1897-08-08,1897-08-14,PA,SCRANTON,WHOOPING COUGH,1
10873,1897,189731,1897-08-01,1897-08-07,NY,UTICA,TUBERCULOSIS,3
10874,1897,189731,1897-08-01,1897-08-07,NY,UTICA,DIPHTHERIA,1
10875,1897,189732,1897-08-08,1897-08-14,NY,UTICA,TUBERCULOSIS,1
10876,1897,189731,1897-08-01,1897-08-07,DC,WASHINGTON,TUBERCULOSIS,11
10877,1897,189731,1897-08-01,1897-08-07,DC,WASHINGTON,TYPHOID FEVER,1
10878,1897,189731,1897-08-01,1897-08-07,DC,WASHINGTON,DIPHTHERIA,1
10879,1897,189731,1897-08-01,1897-08-07,DC,WASHINGTON,WHOOPING COUGH,7
10880,1897,189732,1897-08-08,1897-08-14,DE,WILMINGTON,TUBERCULOSIS,1
10881,1897,189732,1897-08-08,1897-08-14,DE,WILMINGTON,DIPHTHERIA,1
10882,1897,189731,1897-07-31,1897-08-06,MA,WORCESTER,TUBERCULOSIS,3
10883,1897,189731,1897-07-31,1897-08-06,MA,WORCESTER,TYPHOID FEVER,1
10884,1897,189731,1897-07-31,1897-08-06,NY,YONKERS,TUBERCULOSIS,1
10885,1897,189732,1897-08-07,1897-08-13,NY,YONKERS,DIPHTHERIA,1
10886,1897,189732,1897-08-08,1897-08-14,OH,YOUNGSTOWN,TYPHOID FEVER,1
10887,1897,189733,1897-08-15,1897-08-21,MD,BALTIMORE,TUBERCULOSIS,18
10888,1897,189733,1897-08-15,1897-08-21,MD,BALTIMORE,TYPHOID FEVER,7
10889,1897,189733,1897-08-15,1897-08-21,MD,BALTIMORE,DIPHTHERIA,1
10890,1897,189733,1897-08-15,1897-08-21,MD,BALTIMORE,WHOOPING COUGH,1
10891,1897,189733,1897-08-15,1897-08-21,NY,BINGHAMTON,TUBERCULOSIS,1
10892,1897,189733,1897-08-15,1897-08-21,MA,BOSTON,TUBERCULOSIS,17
10893,1897,189733,1897-08-15,1897-08-21,MA,BOSTON,TYPHOID FEVER,4
10894,1897,189733,1897-08-15,1897-08-21,MA,BOSTON,DIPHTHERIA,5
10895,1897,189733,1897-08-15,1897-08-21,MA,BOSTON,WHOOPING COUGH,1
10896,1897,189733,1897-08-15,1897-08-21,NY,BROOKLYN,TUBERCULOSIS,36
10897,1897,189733,1897-08-15,1897-08-21,NY,BROOKLYN,TYPHOID FEVER,4
10898,1897,189733,1897-08-15,1897-08-21,NY,BROOKLYN,DIPHTHERIA,17
10899,1897,189733,1897-08-15,1897-08-21,NY,BROOKLYN,WHOOPING COUGH,5
10900,1897,189733,1897-08-15,1897-08-21,MA,CAMBRIDGE,TUBERCULOSIS,4
